TradeDate,ClosePrice,HighPrice,LowPrice,OpenPrice,Volume
12/03/1953,26.12999916,26.12999916,26.12999916,26.12999916,1780000
13/03/1953,26.18000031,26.18000031,26.18000031,26.18000031,1760000
16/03/1953,26.21999931,26.21999931,26.21999931,26.21999931,1770000
17/03/1953,26.32999992,26.32999992,26.32999992,26.32999992,2110000
18/03/1953,26.23999977,26.23999977,26.23999977,26.23999977,2110000
19/03/1953,26.21999931,26.21999931,26.21999931,26.21999931,1840000
20/03/1953,26.18000031,26.18000031,26.18000031,26.18000031,1730000
23/03/1953,26.02000046,26.02000046,26.02000046,26.02000046,1750000
24/03/1953,26.17000008,26.17000008,26.17000008,26.17000008,1970000
25/03/1953,26.10000038,26.10000038,26.10000038,26.10000038,2320000
26/03/1953,25.95000076,25.95000076,25.95000076,25.95000076,2000000
27/03/1953,25.98999977,25.98999977,25.98999977,25.98999977,1640000
30/03/1953,25.61000061,25.61000061,25.61000061,25.61000061,2740000
31/03/1953,25.29000092,25.29000092,25.29000092,25.29000092,3120000
1/04/1953,25.25,25.25,25.25,25.25,2240000
2/04/1953,25.22999954,25.22999954,25.22999954,25.22999954,1720000
6/04/1953,24.61000061,24.61000061,24.61000061,24.61000061,3050000
7/04/1953,24.70999908,24.70999908,24.70999908,24.70999908,2500000
8/04/1953,24.93000031,24.93000031,24.93000031,24.93000031,1860000
9/04/1953,24.87999916,24.87999916,24.87999916,24.87999916,1520000
10/04/1953,24.81999969,24.81999969,24.81999969,24.81999969,1360000
13/04/1953,24.77000046,24.77000046,24.77000046,24.77000046,1280000
14/04/1953,24.86000061,24.86000061,24.86000061,24.86000061,1480000
15/04/1953,24.95999908,24.95999908,24.95999908,24.95999908,1580000
16/04/1953,24.90999985,24.90999985,24.90999985,24.90999985,1310000
17/04/1953,24.62000084,24.62000084,24.62000084,24.62000084,1430000
20/04/1953,24.72999954,24.72999954,24.72999954,24.72999954,1520000
21/04/1953,24.67000008,24.67000008,24.67000008,24.67000008,1250000
22/04/1953,24.45999908,24.45999908,24.45999908,24.45999908,1390000
23/04/1953,24.19000053,24.19000053,24.19000053,24.19000053,1920000
24/04/1953,24.20000076,24.20000076,24.20000076,24.20000076,1780000
27/04/1953,24.34000015,24.34000015,24.34000015,24.34000015,1400000
28/04/1953,24.52000046,24.52000046,24.52000046,24.52000046,1330000
29/04/1953,24.68000031,24.68000031,24.68000031,24.68000031,1310000
30/04/1953,24.62000084,24.62000084,24.62000084,24.62000084,1140000
1/05/1953,24.72999954,24.72999954,24.72999954,24.72999954,1200000
4/05/1953,25,25,25,25,1520000
5/05/1953,25.03000069,25.03000069,25.03000069,25.03000069,1290000
6/05/1953,25,25,25,25,1110000
7/05/1953,24.89999962,24.89999962,24.89999962,24.89999962,1110000
8/05/1953,24.89999962,24.89999962,24.89999962,24.89999962,1220000
11/05/1953,24.90999985,24.90999985,24.90999985,24.90999985,1010000
12/05/1953,24.73999977,24.73999977,24.73999977,24.73999977,1080000
13/05/1953,24.70999908,24.70999908,24.70999908,24.70999908,1120000
14/05/1953,24.85000038,24.85000038,24.85000038,24.85000038,1210000
15/05/1953,24.84000015,24.84000015,24.84000015,24.84000015,1200000
18/05/1953,24.75,24.75,24.75,24.75,1080000
19/05/1953,24.70000076,24.70000076,24.70000076,24.70000076,1120000
20/05/1953,24.93000031,24.93000031,24.93000031,24.93000031,1690000
21/05/1953,25.05999947,25.05999947,25.05999947,25.05999947,1590000
22/05/1953,25.03000069,25.03000069,25.03000069,25.03000069,1350000
25/05/1953,24.98999977,24.98999977,24.98999977,24.98999977,1180000
26/05/1953,24.87000084,24.87000084,24.87000084,24.87000084,1160000
27/05/1953,24.63999939,24.63999939,24.63999939,24.63999939,1330000
28/05/1953,24.45999908,24.45999908,24.45999908,24.45999908,1240000
29/05/1953,24.54000092,24.54000092,24.54000092,24.54000092,920000
1/06/1953,24.14999962,24.14999962,24.14999962,24.14999962,1490000
2/06/1953,24.21999931,24.21999931,24.21999931,24.21999931,1450000
3/06/1953,24.18000031,24.18000031,24.18000031,24.18000031,1050000
4/06/1953,24.03000069,24.03000069,24.03000069,24.03000069,1400000
5/06/1953,24.09000015,24.09000015,24.09000015,24.09000015,1160000
8/06/1953,24.01000023,24.01000023,24.01000023,24.01000023,1000000
9/06/1953,23.60000038,23.60000038,23.60000038,23.60000038,2200000
10/06/1953,23.54000092,23.54000092,23.54000092,23.54000092,1960000
11/06/1953,23.75,23.75,23.75,23.75,1220000
12/06/1953,23.81999969,23.81999969,23.81999969,23.81999969,920000
15/06/1953,23.62000084,23.62000084,23.62000084,23.62000084,1090000
16/06/1953,23.54999924,23.54999924,23.54999924,23.54999924,1370000
17/06/1953,23.85000038,23.85000038,23.85000038,23.85000038,1150000
18/06/1953,23.84000015,23.84000015,23.84000015,23.84000015,1010000
19/06/1953,23.84000015,23.84000015,23.84000015,23.84000015,890000
22/06/1953,23.95999908,23.95999908,23.95999908,23.95999908,1030000
23/06/1953,24.12000084,24.12000084,24.12000084,24.12000084,1050000
24/06/1953,24.09000015,24.09000015,24.09000015,24.09000015,1030000
25/06/1953,24.19000053,24.19000053,24.19000053,24.19000053,1160000
26/06/1953,24.20999908,24.20999908,24.20999908,24.20999908,830000
29/06/1953,24.13999939,24.13999939,24.13999939,24.13999939,800000
30/06/1953,24.13999939,24.13999939,24.13999939,24.13999939,820000
1/07/1953,24.23999977,24.23999977,24.23999977,24.23999977,910000
2/07/1953,24.30999947,24.30999947,24.30999947,24.30999947,1030000
3/07/1953,24.36000061,24.36000061,24.36000061,24.36000061,830000
6/07/1953,24.37999916,24.37999916,24.37999916,24.37999916,820000
7/07/1953,24.51000023,24.51000023,24.51000023,24.51000023,1030000
8/07/1953,24.5,24.5,24.5,24.5,950000
9/07/1953,24.43000031,24.43000031,24.43000031,24.43000031,910000
10/07/1953,24.40999985,24.40999985,24.40999985,24.40999985,860000
13/07/1953,24.17000008,24.17000008,24.17000008,24.17000008,1120000
14/07/1953,24.07999992,24.07999992,24.07999992,24.07999992,1030000
15/07/1953,24.14999962,24.14999962,24.14999962,24.14999962,840000
16/07/1953,24.18000031,24.18000031,24.18000031,24.18000031,790000
17/07/1953,24.35000038,24.35000038,24.35000038,24.35000038,840000
20/07/1953,24.21999931,24.21999931,24.21999931,24.21999931,830000
21/07/1953,24.15999985,24.15999985,24.15999985,24.15999985,850000
22/07/1953,24.19000053,24.19000053,24.19000053,24.19000053,900000
23/07/1953,24.22999954,24.22999954,24.22999954,24.22999954,1000000
24/07/1953,24.22999954,24.22999954,24.22999954,24.22999954,890000
27/07/1953,24.06999969,24.06999969,24.06999969,24.06999969,1210000
28/07/1953,24.11000061,24.11000061,24.11000061,24.11000061,1080000
29/07/1953,24.26000023,24.26000023,24.26000023,24.26000023,1000000
30/07/1953,24.48999977,24.48999977,24.48999977,24.48999977,1200000
31/07/1953,24.75,24.75,24.75,24.75,1320000
3/08/1953,24.84000015,24.84000015,24.84000015,24.84000015,1160000
4/08/1953,24.78000069,24.78000069,24.78000069,24.78000069,1000000
5/08/1953,24.68000031,24.68000031,24.68000031,24.68000031,1080000
6/08/1953,24.79999924,24.79999924,24.79999924,24.79999924,1200000
7/08/1953,24.78000069,24.78000069,24.78000069,24.78000069,950000
10/08/1953,24.75,24.75,24.75,24.75,1090000
11/08/1953,24.71999931,24.71999931,24.71999931,24.71999931,940000
12/08/1953,24.78000069,24.78000069,24.78000069,24.78000069,990000
13/08/1953,24.72999954,24.72999954,24.72999954,24.72999954,1040000
14/08/1953,24.62000084,24.62000084,24.62000084,24.62000084,1000000
17/08/1953,24.55999947,24.55999947,24.55999947,24.55999947,910000
18/08/1953,24.45999908,24.45999908,24.45999908,24.45999908,1030000
19/08/1953,24.30999947,24.30999947,24.30999947,24.30999947,1400000
20/08/1953,24.29000092,24.29000092,24.29000092,24.29000092,860000
21/08/1953,24.35000038,24.35000038,24.35000038,24.35000038,850000
24/08/1953,24.09000015,24.09000015,24.09000015,24.09000015,1320000
25/08/1953,23.93000031,23.93000031,23.93000031,23.93000031,1470000
26/08/1953,23.86000061,23.86000061,23.86000061,23.86000061,1060000
27/08/1953,23.79000092,23.79000092,23.79000092,23.79000092,1290000
28/08/1953,23.73999977,23.73999977,23.73999977,23.73999977,1060000
31/08/1953,23.31999969,23.31999969,23.31999969,23.31999969,2190000
1/09/1953,23.42000008,23.42000008,23.42000008,23.42000008,1580000
2/09/1953,23.55999947,23.55999947,23.55999947,23.55999947,1110000
3/09/1953,23.51000023,23.51000023,23.51000023,23.51000023,900000
4/09/1953,23.56999969,23.56999969,23.56999969,23.56999969,770000
8/09/1953,23.61000061,23.61000061,23.61000061,23.61000061,740000
9/09/1953,23.64999962,23.64999962,23.64999962,23.64999962,860000
10/09/1953,23.40999985,23.40999985,23.40999985,23.40999985,1010000
11/09/1953,23.13999939,23.13999939,23.13999939,23.13999939,1930000
14/09/1953,22.70999908,22.70999908,22.70999908,22.70999908,2550000
15/09/1953,22.89999962,22.89999962,22.89999962,22.89999962,2850000
16/09/1953,23.01000023,23.01000023,23.01000023,23.01000023,1570000
17/09/1953,23.06999969,23.06999969,23.06999969,23.06999969,1290000
18/09/1953,22.95000076,22.95000076,22.95000076,22.95000076,1190000
21/09/1953,22.87999916,22.87999916,22.87999916,22.87999916,1070000
22/09/1953,23.20000076,23.20000076,23.20000076,23.20000076,1300000
23/09/1953,23.22999954,23.22999954,23.22999954,23.22999954,1240000
24/09/1953,23.23999977,23.23999977,23.23999977,23.23999977,1020000
25/09/1953,23.29999924,23.29999924,23.29999924,23.29999924,910000
28/09/1953,23.45000076,23.45000076,23.45000076,23.45000076,1150000
29/09/1953,23.48999977,23.48999977,23.48999977,23.48999977,1170000
30/09/1953,23.35000038,23.35000038,23.35000038,23.35000038,940000
1/10/1953,23.48999977,23.48999977,23.48999977,23.48999977,940000
2/10/1953,23.59000015,23.59000015,23.59000015,23.59000015,890000
5/10/1953,23.47999954,23.47999954,23.47999954,23.47999954,930000
6/10/1953,23.38999939,23.38999939,23.38999939,23.38999939,1100000
7/10/1953,23.57999992,23.57999992,23.57999992,23.57999992,1010000
8/10/1953,23.62000084,23.62000084,23.62000084,23.62000084,960000
9/10/1953,23.65999985,23.65999985,23.65999985,23.65999985,900000
13/10/1953,23.56999969,23.56999969,23.56999969,23.56999969,1130000
14/10/1953,23.68000031,23.68000031,23.68000031,23.68000031,1290000
15/10/1953,23.95000076,23.95000076,23.95000076,23.95000076,1710000
16/10/1953,24.13999939,24.13999939,24.13999939,24.13999939,1620000
19/10/1953,24.15999985,24.15999985,24.15999985,24.15999985,1190000
20/10/1953,24.17000008,24.17000008,24.17000008,24.17000008,1280000
21/10/1953,24.19000053,24.19000053,24.19000053,24.19000053,1320000
22/10/1953,24.29999924,24.29999924,24.29999924,24.29999924,1330000
23/10/1953,24.35000038,24.35000038,24.35000038,24.35000038,1330000
26/10/1953,24.30999947,24.30999947,24.30999947,24.30999947,1340000
27/10/1953,24.26000023,24.26000023,24.26000023,24.26000023,1170000
28/10/1953,24.29000092,24.29000092,24.29000092,24.29000092,1260000
29/10/1953,24.57999992,24.57999992,24.57999992,24.57999992,1610000
30/10/1953,24.54000092,24.54000092,24.54000092,24.54000092,1400000
2/11/1953,24.65999985,24.65999985,24.65999985,24.65999985,1340000
4/11/1953,24.51000023,24.51000023,24.51000023,24.51000023,1480000
5/11/1953,24.63999939,24.63999939,24.63999939,24.63999939,1720000
6/11/1953,24.61000061,24.61000061,24.61000061,24.61000061,1700000
9/11/1953,24.65999985,24.65999985,24.65999985,24.65999985,1440000
10/11/1953,24.37000084,24.37000084,24.37000084,24.37000084,1340000
12/11/1953,24.45999908,24.45999908,24.45999908,24.45999908,1390000
13/11/1953,24.54000092,24.54000092,24.54000092,24.54000092,1540000
16/11/1953,24.37999916,24.37999916,24.37999916,24.37999916,1490000
17/11/1953,24.25,24.25,24.25,24.25,1250000
18/11/1953,24.29000092,24.29000092,24.29000092,24.29000092,1250000
19/11/1953,24.39999962,24.39999962,24.39999962,24.39999962,1420000
20/11/1953,24.44000053,24.44000053,24.44000053,24.44000053,1300000
23/11/1953,24.36000061,24.36000061,24.36000061,24.36000061,1410000
24/11/1953,24.5,24.5,24.5,24.5,1470000
25/11/1953,24.52000046,24.52000046,24.52000046,24.52000046,1540000
27/11/1953,24.65999985,24.65999985,24.65999985,24.65999985,1600000
30/11/1953,24.76000023,24.76000023,24.76000023,24.76000023,1960000
1/12/1953,24.78000069,24.78000069,24.78000069,24.78000069,1580000
2/12/1953,24.95000076,24.95000076,24.95000076,24.95000076,1850000
3/12/1953,24.96999931,24.96999931,24.96999931,24.96999931,1740000
4/12/1953,24.97999954,24.97999954,24.97999954,24.97999954,1390000
7/12/1953,24.95000076,24.95000076,24.95000076,24.95000076,1410000
8/12/1953,24.87000084,24.87000084,24.87000084,24.87000084,1390000
9/12/1953,24.84000015,24.84000015,24.84000015,24.84000015,1410000
10/12/1953,24.78000069,24.78000069,24.78000069,24.78000069,1420000
11/12/1953,24.76000023,24.76000023,24.76000023,24.76000023,1440000
14/12/1953,24.69000053,24.69000053,24.69000053,24.69000053,1540000
15/12/1953,24.70999908,24.70999908,24.70999908,24.70999908,1450000
16/12/1953,24.95999908,24.95999908,24.95999908,24.95999908,1880000
17/12/1953,24.94000053,24.94000053,24.94000053,24.94000053,1600000
18/12/1953,24.98999977,24.98999977,24.98999977,24.98999977,1550000
21/12/1953,24.95000076,24.95000076,24.95000076,24.95000076,1690000
22/12/1953,24.76000023,24.76000023,24.76000023,24.76000023,1720000
23/12/1953,24.69000053,24.69000053,24.69000053,24.69000053,1570000
24/12/1953,24.79999924,24.79999924,24.79999924,24.79999924,1270000
28/12/1953,24.70999908,24.70999908,24.70999908,24.70999908,1570000
29/12/1953,24.54999924,24.54999924,24.54999924,24.54999924,2140000
30/12/1953,24.76000023,24.76000023,24.76000023,24.76000023,2050000
31/12/1953,24.80999947,24.80999947,24.80999947,24.80999947,2490000
4/01/1954,24.95000076,24.95000076,24.95000076,24.95000076,1310000
5/01/1954,25.10000038,25.10000038,25.10000038,25.10000038,1520000
6/01/1954,25.13999939,25.13999939,25.13999939,25.13999939,1460000
7/01/1954,25.05999947,25.05999947,25.05999947,25.05999947,1540000
8/01/1954,24.93000031,24.93000031,24.93000031,24.93000031,1260000
11/01/1954,24.79999924,24.79999924,24.79999924,24.79999924,1220000
12/01/1954,24.93000031,24.93000031,24.93000031,24.93000031,1250000
13/01/1954,25.06999969,25.06999969,25.06999969,25.06999969,1420000
14/01/1954,25.19000053,25.19000053,25.19000053,25.19000053,1530000
15/01/1954,25.43000031,25.43000031,25.43000031,25.43000031,2180000
18/01/1954,25.43000031,25.43000031,25.43000031,25.43000031,1580000
19/01/1954,25.68000031,25.68000031,25.68000031,25.68000031,1840000
20/01/1954,25.75,25.75,25.75,25.75,1960000
21/01/1954,25.79000092,25.79000092,25.79000092,25.79000092,1780000
22/01/1954,25.85000038,25.85000038,25.85000038,25.85000038,1890000
25/01/1954,25.93000031,25.93000031,25.93000031,25.93000031,1860000
26/01/1954,26.09000015,26.09000015,26.09000015,26.09000015,2120000
27/01/1954,26.01000023,26.01000023,26.01000023,26.01000023,2020000
28/01/1954,26.02000046,26.02000046,26.02000046,26.02000046,1730000
29/01/1954,26.07999992,26.07999992,26.07999992,26.07999992,1950000
1/02/1954,25.98999977,25.98999977,25.98999977,25.98999977,1740000
2/02/1954,25.92000008,25.92000008,25.92000008,25.92000008,1420000
3/02/1954,26.01000023,26.01000023,26.01000023,26.01000023,1690000
4/02/1954,26.20000076,26.20000076,26.20000076,26.20000076,2040000
5/02/1954,26.29999924,26.29999924,26.29999924,26.29999924,2030000
8/02/1954,26.22999954,26.22999954,26.22999954,26.22999954,2180000
9/02/1954,26.17000008,26.17000008,26.17000008,26.17000008,1880000
10/02/1954,26.13999939,26.13999939,26.13999939,26.13999939,1790000
11/02/1954,26.05999947,26.05999947,26.05999947,26.05999947,1860000
12/02/1954,26.12000084,26.12000084,26.12000084,26.12000084,1730000
15/02/1954,26.04000092,26.04000092,26.04000092,26.04000092,2080000
16/02/1954,25.80999947,25.80999947,25.80999947,25.80999947,1870000
17/02/1954,25.86000061,25.86000061,25.86000061,25.86000061,1740000
18/02/1954,25.86000061,25.86000061,25.86000061,25.86000061,1500000
19/02/1954,25.92000008,25.92000008,25.92000008,25.92000008,1510000
23/02/1954,25.82999992,25.82999992,25.82999992,25.82999992,1470000
24/02/1954,25.82999992,25.82999992,25.82999992,25.82999992,1350000
25/02/1954,25.90999985,25.90999985,25.90999985,25.90999985,1470000
26/02/1954,26.14999962,26.14999962,26.14999962,26.14999962,1910000
1/03/1954,26.25,26.25,26.25,26.25,2040000
2/03/1954,26.31999969,26.31999969,26.31999969,26.31999969,1980000
3/03/1954,26.31999969,26.31999969,26.31999969,26.31999969,2240000
4/03/1954,26.40999985,26.40999985,26.40999985,26.40999985,1830000
5/03/1954,26.52000046,26.52000046,26.52000046,26.52000046,2030000
8/03/1954,26.45000076,26.45000076,26.45000076,26.45000076,1650000
9/03/1954,26.51000023,26.51000023,26.51000023,26.51000023,1630000
10/03/1954,26.56999969,26.56999969,26.56999969,26.56999969,1870000
11/03/1954,26.69000053,26.69000053,26.69000053,26.69000053,2050000
12/03/1954,26.69000053,26.69000053,26.69000053,26.69000053,1980000
15/03/1954,26.56999969,26.56999969,26.56999969,26.56999969,1680000
16/03/1954,26.55999947,26.55999947,26.55999947,26.55999947,1540000
17/03/1954,26.62000084,26.62000084,26.62000084,26.62000084,1740000
18/03/1954,26.72999954,26.72999954,26.72999954,26.72999954,2020000
19/03/1954,26.80999947,26.80999947,26.80999947,26.80999947,1930000
22/03/1954,26.79000092,26.79000092,26.79000092,26.79000092,1800000
23/03/1954,26.60000038,26.60000038,26.60000038,26.60000038,2180000
24/03/1954,26.46999931,26.46999931,26.46999931,26.46999931,1900000
25/03/1954,26.42000008,26.42000008,26.42000008,26.42000008,1720000
26/03/1954,26.55999947,26.55999947,26.55999947,26.55999947,1550000
29/03/1954,26.65999985,26.65999985,26.65999985,26.65999985,1870000
30/03/1954,26.69000053,26.69000053,26.69000053,26.69000053,2130000
31/03/1954,26.94000053,26.94000053,26.94000053,26.94000053,2690000
1/04/1954,27.17000008,27.17000008,27.17000008,27.17000008,2270000
2/04/1954,27.20999908,27.20999908,27.20999908,27.20999908,1830000
5/04/1954,27.26000023,27.26000023,27.26000023,27.26000023,1710000
6/04/1954,27.01000023,27.01000023,27.01000023,27.01000023,2120000
7/04/1954,27.11000061,27.11000061,27.11000061,27.11000061,1830000
8/04/1954,27.37999916,27.37999916,27.37999916,27.37999916,2300000
9/04/1954,27.37999916,27.37999916,27.37999916,27.37999916,2360000
12/04/1954,27.56999969,27.56999969,27.56999969,27.56999969,1790000
13/04/1954,27.63999939,27.63999939,27.63999939,27.63999939,2020000
14/04/1954,27.85000038,27.85000038,27.85000038,27.85000038,2330000
15/04/1954,27.94000053,27.94000053,27.94000053,27.94000053,2200000
19/04/1954,27.76000023,27.76000023,27.76000023,27.76000023,2430000
20/04/1954,27.75,27.75,27.75,27.75,1860000
21/04/1954,27.63999939,27.63999939,27.63999939,27.63999939,1870000
22/04/1954,27.68000031,27.68000031,27.68000031,27.68000031,1750000
23/04/1954,27.78000069,27.78000069,27.78000069,27.78000069,1990000
26/04/1954,27.87999916,27.87999916,27.87999916,27.87999916,2150000
27/04/1954,27.70999908,27.70999908,27.70999908,27.70999908,1970000
28/04/1954,27.76000023,27.76000023,27.76000023,27.76000023,2120000
29/04/1954,28.18000031,28.18000031,28.18000031,28.18000031,2150000
30/04/1954,28.26000023,28.26000023,28.26000023,28.26000023,2450000
3/05/1954,28.20999908,28.20999908,28.20999908,28.20999908,1870000
4/05/1954,28.28000069,28.28000069,28.28000069,28.28000069,1990000
5/05/1954,28.29000092,28.29000092,28.29000092,28.29000092,2020000
6/05/1954,28.51000023,28.51000023,28.51000023,28.51000023,1980000
7/05/1954,28.64999962,28.64999962,28.64999962,28.64999962,2070000
10/05/1954,28.62000084,28.62000084,28.62000084,28.62000084,1800000
11/05/1954,28.48999977,28.48999977,28.48999977,28.48999977,1770000
12/05/1954,28.71999931,28.71999931,28.71999931,28.71999931,2210000
13/05/1954,28.55999947,28.55999947,28.55999947,28.55999947,2340000
14/05/1954,28.79999924,28.79999924,28.79999924,28.79999924,1970000
17/05/1954,28.84000015,28.84000015,28.84000015,28.84000015,2040000
18/05/1954,28.85000038,28.85000038,28.85000038,28.85000038,2250000
19/05/1954,28.71999931,28.71999931,28.71999931,28.71999931,2170000
20/05/1954,28.81999969,28.81999969,28.81999969,28.81999969,2070000
21/05/1954,28.98999977,28.98999977,28.98999977,28.98999977,2620000
24/05/1954,29,29,29,29,2330000
25/05/1954,28.93000031,28.93000031,28.93000031,28.93000031,2050000
26/05/1954,29.17000008,29.17000008,29.17000008,29.17000008,2180000
27/05/1954,29.04999924,29.04999924,29.04999924,29.04999924,2230000
28/05/1954,29.19000053,29.19000053,29.19000053,29.19000053,1940000
1/06/1954,29.19000053,29.19000053,29.19000053,29.19000053,1850000
2/06/1954,29.15999985,29.15999985,29.15999985,29.15999985,1930000
3/06/1954,29.14999962,29.14999962,29.14999962,29.14999962,1810000
4/06/1954,29.10000038,29.10000038,29.10000038,29.10000038,1720000
7/06/1954,28.98999977,28.98999977,28.98999977,28.98999977,1520000
8/06/1954,28.34000015,28.34000015,28.34000015,28.34000015,2540000
9/06/1954,28.14999962,28.14999962,28.14999962,28.14999962,2360000
10/06/1954,28.34000015,28.34000015,28.34000015,28.34000015,1610000
11/06/1954,28.57999992,28.57999992,28.57999992,28.57999992,1630000
14/06/1954,28.62000084,28.62000084,28.62000084,28.62000084,1420000
15/06/1954,28.82999992,28.82999992,28.82999992,28.82999992,1630000
16/06/1954,29.04000092,29.04000092,29.04000092,29.04000092,2070000
17/06/1954,28.95999908,28.95999908,28.95999908,28.95999908,1810000
18/06/1954,29.04000092,29.04000092,29.04000092,29.04000092,1580000
21/06/1954,29.05999947,29.05999947,29.05999947,29.05999947,1820000
22/06/1954,29.07999992,29.07999992,29.07999992,29.07999992,2100000
23/06/1954,29.12999916,29.12999916,29.12999916,29.12999916,2090000
24/06/1954,29.26000023,29.26000023,29.26000023,29.26000023,2260000
25/06/1954,29.20000076,29.20000076,29.20000076,29.20000076,2060000
28/06/1954,29.28000069,29.28000069,29.28000069,29.28000069,1890000
29/06/1954,29.43000031,29.43000031,29.43000031,29.43000031,2580000
30/06/1954,29.20999908,29.20999908,29.20999908,29.20999908,1950000
1/07/1954,29.20999908,29.20999908,29.20999908,29.20999908,1860000
2/07/1954,29.59000015,29.59000015,29.59000015,29.59000015,1980000
6/07/1954,29.92000008,29.92000008,29.92000008,29.92000008,2560000
7/07/1954,29.94000053,29.94000053,29.94000053,29.94000053,2380000
8/07/1954,29.94000053,29.94000053,29.94000053,29.94000053,2080000
9/07/1954,30.13999939,30.13999939,30.13999939,30.13999939,2240000
12/07/1954,30.12000084,30.12000084,30.12000084,30.12000084,2330000
13/07/1954,30.02000046,30.02000046,30.02000046,30.02000046,2430000
14/07/1954,30.09000015,30.09000015,30.09000015,30.09000015,2520000
15/07/1954,30.19000053,30.19000053,30.19000053,30.19000053,3000000
16/07/1954,30.05999947,30.05999947,30.05999947,30.05999947,2540000
19/07/1954,29.97999954,29.97999954,29.97999954,29.97999954,2370000
20/07/1954,29.84000015,29.84000015,29.84000015,29.84000015,2580000
21/07/1954,30.03000069,30.03000069,30.03000069,30.03000069,2510000
22/07/1954,30.27000046,30.27000046,30.27000046,30.27000046,2890000
23/07/1954,30.30999947,30.30999947,30.30999947,30.30999947,2520000
26/07/1954,30.34000015,30.34000015,30.34000015,30.34000015,2110000
27/07/1954,30.52000046,30.52000046,30.52000046,30.52000046,2690000
28/07/1954,30.57999992,30.57999992,30.57999992,30.57999992,2740000
29/07/1954,30.69000053,30.69000053,30.69000053,30.69000053,2710000
30/07/1954,30.87999916,30.87999916,30.87999916,30.87999916,2800000
2/08/1954,30.98999977,30.98999977,30.98999977,30.98999977,2850000
3/08/1954,30.93000031,30.93000031,30.93000031,30.93000031,2970000
4/08/1954,30.89999962,30.89999962,30.89999962,30.89999962,3620000
5/08/1954,30.77000046,30.77000046,30.77000046,30.77000046,3150000
6/08/1954,30.37999916,30.37999916,30.37999916,30.37999916,3350000
9/08/1954,30.12000084,30.12000084,30.12000084,30.12000084,2280000
10/08/1954,30.37000084,30.37000084,30.37000084,30.37000084,2890000
11/08/1954,30.71999931,30.71999931,30.71999931,30.71999931,3440000
12/08/1954,30.59000015,30.59000015,30.59000015,30.59000015,2680000
13/08/1954,30.71999931,30.71999931,30.71999931,30.71999931,2500000
16/08/1954,31.04999924,31.04999924,31.04999924,31.04999924,2760000
17/08/1954,31.12000084,31.12000084,31.12000084,31.12000084,2900000
18/08/1954,31.09000015,31.09000015,31.09000015,31.09000015,2390000
19/08/1954,31.15999985,31.15999985,31.15999985,31.15999985,2320000
20/08/1954,31.20999908,31.20999908,31.20999908,31.20999908,2110000
23/08/1954,31,31,31,31,2020000
24/08/1954,30.87000084,30.87000084,30.87000084,30.87000084,2000000
25/08/1954,30.64999962,30.64999962,30.64999962,30.64999962,2280000
26/08/1954,30.56999969,30.56999969,30.56999969,30.56999969,2060000
27/08/1954,30.65999985,30.65999985,30.65999985,30.65999985,1740000
30/08/1954,30.35000038,30.35000038,30.35000038,30.35000038,1950000
31/08/1954,29.82999992,29.82999992,29.82999992,29.82999992,2640000
1/09/1954,30.04000092,30.04000092,30.04000092,30.04000092,1790000
2/09/1954,30.27000046,30.27000046,30.27000046,30.27000046,1600000
3/09/1954,30.5,30.5,30.5,30.5,1630000
7/09/1954,30.65999985,30.65999985,30.65999985,30.65999985,1860000
8/09/1954,30.68000031,30.68000031,30.68000031,30.68000031,1970000
9/09/1954,30.72999954,30.72999954,30.72999954,30.72999954,1700000
10/09/1954,30.84000015,30.84000015,30.84000015,30.84000015,1870000
13/09/1954,31.12000084,31.12000084,31.12000084,31.12000084,2030000
14/09/1954,31.28000069,31.28000069,31.28000069,31.28000069,2120000
15/09/1954,31.29000092,31.29000092,31.29000092,31.29000092,2110000
16/09/1954,31.45999908,31.45999908,31.45999908,31.45999908,1880000
17/09/1954,31.70999908,31.70999908,31.70999908,31.70999908,2250000
20/09/1954,31.56999969,31.56999969,31.56999969,31.56999969,2060000
21/09/1954,31.79000092,31.79000092,31.79000092,31.79000092,1770000
22/09/1954,32,32,32,32,2260000
23/09/1954,32.18000031,32.18000031,32.18000031,32.18000031,2340000
24/09/1954,32.40000153,32.40000153,32.40000153,32.40000153,2340000
27/09/1954,32.52999878,32.52999878,32.52999878,32.52999878,2190000
28/09/1954,32.68999863,32.68999863,32.68999863,32.68999863,1800000
29/09/1954,32.5,32.5,32.5,32.5,1810000
30/09/1954,32.31000137,32.31000137,32.31000137,32.31000137,1840000
1/10/1954,32.29000092,32.29000092,32.29000092,32.29000092,1850000
4/10/1954,32.47000122,32.47000122,32.47000122,32.47000122,2000000
5/10/1954,32.63000107,32.63000107,32.63000107,32.63000107,2300000
6/10/1954,32.75999832,32.75999832,32.75999832,32.75999832,2570000
7/10/1954,32.68999863,32.68999863,32.68999863,32.68999863,1810000
8/10/1954,32.66999817,32.66999817,32.66999817,32.66999817,2120000
11/10/1954,32.40999985,32.40999985,32.40999985,32.40999985,2100000
12/10/1954,32.27999878,32.27999878,32.27999878,32.27999878,1620000
13/10/1954,32.27000046,32.27000046,32.27000046,32.27000046,2070000
14/10/1954,31.87999916,31.87999916,31.87999916,31.87999916,2540000
15/10/1954,31.70999908,31.70999908,31.70999908,31.70999908,2250000
18/10/1954,31.82999992,31.82999992,31.82999992,31.82999992,1790000
